,item_uuid,time,source,store_uuid,city,date,discount,lat,lng,price,price_original,promo,state,url,zip
22,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 23:11:04.273,chedraui,ead53b50-7b09-11e7-855a-0242ac110005,Coyoacán,20180515,0.0,19.32110023498535,-99.09449768066406,370.0,370.0,,Distrito Federal,https://www.chedraui.com.mx/Departamentos/Farmacia/Medicamentos-de-Patente/Zestoretic-20-Mg-Tab-C14-4/p/000000000003040981,
23,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 23:07:27.350,chedraui,e0128880-7b09-11e7-855a-0242ac110005,Álvaro Obregón,20180515,0.0,19.40220069885254,-99.2699966430664,370.0,370.0,,Distrito Federal,https://www.chedraui.com.mx/Departamentos/Farmacia/Medicamentos-de-Patente/Zestoretic-20-Mg-Tab-C14-4/p/000000000003040981,
24,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 23:04:01.110,superama,c9837214-7afa-11e7-8dda-0242ac110005,Aguascalientes,20180515,0.0,21.924800872802734,-102.31800079345703,420.0,420.0,,Aguascalientes,https://www.superama.com.mx/catalogo/d-farmacia/f-medicamentos-patente/l-patentez/zestoretic-tabletas-14-pzas-de-20-mg-c-u/0750132440285,20119
25,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 22:56:10.055,superama,d048a3b2-7afa-11e7-8dda-0242ac110005,Benito Juarez,20180515,0.0,19.381399154663086,-99.1624984741211,420.0,420.0,,Ciudad de México,https://www.superama.com.mx/catalogo/d-farmacia/f-medicamentos-patente/l-patentez/zestoretic-tabletas-14-pzas-de-20-mg-c-u/0750132440285,03100
26,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 22:54:19.305,chedraui,ed715e02-7b09-11e7-855a-0242ac110005,Cuajimalpa de Morelos,20180515,0.0,19.363000869750977,-98.9896011352539,370.0,370.0,,Distrito Federal,https://www.chedraui.com.mx/Departamentos/Farmacia/Medicamentos-de-Patente/Zestoretic-20-Mg-Tab-C14-4/p/000000000003040981,
27,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 22:48:01.086,chedraui,6bfa8c60-e218-11e7-94d4-0242ac110003,Huejutla,20180515,0.0,21.14349937438965,-98.41339874267578,370.0,370.0,,Hidalgo,https://www.chedraui.com.mx/Departamentos/Farmacia/Medicamentos-de-Patente/Zestoretic-20-Mg-Tab-C14-4/p/000000000003040981,43000
28,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 22:38:31.284,chedraui,ed5c7c6c-7b09-11e7-855a-0242ac110005,Cuajimalpa de Morelos,20180515,0.0,19.383800506591797,-99.08290100097656,370.0,370.0,,Distrito Federal,https://www.chedraui.com.mx/Departamentos/Farmacia/Medicamentos-de-Patente/Zestoretic-20-Mg-Tab-C14-4/p/000000000003040981,
29,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 22:38:16.991,chedraui,fe675784-7b09-11e7-855a-0242ac110005,Miguel Hidalgo,20180515,0.0,19.400299072265625,-98.98729705810547,370.0,370.0,,Distrito Federal,https://www.chedraui.com.mx/Departamentos/Farmacia/Medicamentos-de-Patente/Zestoretic-20-Mg-Tab-C14-4/p/000000000003040981,
30,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 22:22:37.656,superama,d26427e8-7afa-11e7-8dda-0242ac110005,Benito Juarez,20180515,0.0,19.372600555419922,-99.1729965209961,420.0,420.0,,Ciudad de México,https://www.superama.com.mx/catalogo/d-farmacia/f-medicamentos-patente/l-patentez/zestoretic-tabletas-14-pzas-de-20-mg-c-u/0750132440285,03200
31,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 22:18:16.398,comercial_mexicana,dae17c92-7b1d-11e7-a5e3-80e6500152aa,Puebla ,20180515,0.0,19.033700942993164,-96.23999786376953,440.0,440.0,, Puebla,"http://www.superensucasa.com/ccm/doHome.action?key=Zestoretic-t-14-20-mg&subdep=Cardiovascular&dep=Cardiovascular&marca=ASTRAZENECA-ETICOS&succId=164&mov=1&subOpc=0&artEan=7501324402851&ver=detallearticulo&opcion=detarticulo&origen=artipasillo&padreId=152&path=,&pathPadre=0&jsp=PasilloPadre.jsp&pasId=1&noPagina=1&succFmt=100",72432
32,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 21:53:30.678,superama,d56165b4-7afa-11e7-8dda-0242ac110005,Benito Juarez,20180515,0.0,19.366899490356445,-99.16459655761719,420.0,420.0,,Ciudad de México,https://www.superama.com.mx/catalogo/d-farmacia/f-medicamentos-patente/l-patentez/zestoretic-tabletas-14-pzas-de-20-mg-c-u/0750132440285,03330
33,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 21:47:00.677,superama,d6bcd5ce-7afa-11e7-8dda-0242ac110005,Benito Juarez,20180515,0.0,19.359399795532227,-99.1530990600586,420.0,420.0,,Ciudad de México,https://www.superama.com.mx/catalogo/d-farmacia/f-medicamentos-patente/l-patentez/zestoretic-tabletas-14-pzas-de-20-mg-c-u/0750132440285,03300
34,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 21:20:31.207,superama,db0813c8-7afa-11e7-8dda-0242ac110005,Cuajimalpa,20180515,0.0,19.355899810791016,-99.2761001586914,420.0,420.0,,Ciudad de México,https://www.superama.com.mx/catalogo/d-farmacia/f-medicamentos-patente/l-patentez/zestoretic-tabletas-14-pzas-de-20-mg-c-u/0750132440285,05340
35,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 20:42:39.546,superama,da3fe3a8-7afa-11e7-8dda-0242ac110005,Coyoacán,20180515,0.0,19.304399490356445,-99.17870330810547,420.0,420.0,,Ciudad de México,https://www.superama.com.mx/catalogo/d-farmacia/f-medicamentos-patente/l-patentez/zestoretic-tabletas-14-pzas-de-20-mg-c-u/0750132440285,04650
36,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 20:35:43.310,superama,d11e139e-7afa-11e7-8dda-0242ac110005,Metro Coyoacán,20180515,0.0,19.39739990234375,-99.16709899902344,420.0,420.0,,Ciudad de México,https://www.superama.com.mx/catalogo/d-farmacia/f-medicamentos-patente/l-patentez/zestoretic-tabletas-14-pzas-de-20-mg-c-u/0750132440285,03103
37,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 20:28:56.979,superama,db42e02a-7afa-11e7-8dda-0242ac110005,Huixquilucan,20180515,0.0,19.372800827026367,-99.2791976928711,420.0,420.0,,Ciudad de México,https://www.superama.com.mx/catalogo/d-farmacia/f-medicamentos-patente/l-patentez/zestoretic-tabletas-14-pzas-de-20-mg-c-u/0750132440285,05219
38,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 19:35:16.624,superama,dbddb01e-7afa-11e7-8dda-0242ac110005,Cuauhtémoc,20180515,0.0,19.411399841308594,-99.17120361328125,420.0,420.0,,Ciudad de México,https://www.superama.com.mx/catalogo/d-farmacia/f-medicamentos-patente/l-patentez/zestoretic-tabletas-14-pzas-de-20-mg-c-u/0750132440285,06170
39,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 19:32:38.237,superama,d91c1fd2-7afa-11e7-8dda-0242ac110005,Coyoacán,20180515,0.0,19.32040023803711,-99.13870239257812,420.0,420.0,,Ciudad de México,https://www.superama.com.mx/catalogo/d-farmacia/f-medicamentos-patente/l-patentez/zestoretic-tabletas-14-pzas-de-20-mg-c-u/0750132440285,04600
40,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 19:31:28.091,superama,dc4a22a8-7afa-11e7-8dda-0242ac110005,Cuauhtémoc,20180515,0.0,19.41550064086914,-99.17759704589844,420.0,420.0,,Ciudad de México,https://www.superama.com.mx/catalogo/d-farmacia/f-medicamentos-patente/l-patentez/zestoretic-tabletas-14-pzas-de-20-mg-c-u/0750132440285,06140
41,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 19:05:10.092,comercial_mexicana,b80b4870-7b1d-11e7-9985-80e6500152aa,CDMX,20180515,0.0,19.30699920654297,-99.16560363769531,440.0,440.0,,Coyoacan ,"http://www.superensucasa.com/ccm/doHome.action?key=Zestoretic-t-14-20-mg&subdep=Cardiovascular&dep=Cardiovascular&marca=ASTRAZENECA-ETICOS&succId=288&mov=1&subOpc=0&artEan=7501324402851&ver=detallearticulo&opcion=detarticulo&origen=artipasillo&padreId=152&path=,&pathPadre=0&jsp=PasilloPadre.jsp&pasId=1&noPagina=1&succFmt=100",04700
42,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 18:46:42.221,superama,d7647f0e-7afa-11e7-8dda-0242ac110005,Coyoacán,20180515,0.0,19.34469985961914,-99.13569641113281,420.0,420.0,,Ciudad de México,https://www.superama.com.mx/catalogo/d-farmacia/f-medicamentos-patente/l-patentez/zestoretic-tabletas-14-pzas-de-20-mg-c-u/0750132440285,04200
43,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 18:45:37.277,superama,cf94289c-7afa-11e7-8dda-0242ac110005,Benito Juarez,20180515,0.0,19.395000457763672,-99.17489624023438,420.0,420.0,,Ciudad de México,https://www.superama.com.mx/catalogo/d-farmacia/f-medicamentos-patente/l-patentez/zestoretic-tabletas-14-pzas-de-20-mg-c-u/0750132440285,03810
44,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 18:18:37.103,superama,cc5c9484-7afa-11e7-8dda-0242ac110005,Álvaro Obregón,20180515,0.0,19.36590003967285,-99.20690155029297,420.0,420.0,,Ciudad de México,https://www.superama.com.mx/catalogo/d-farmacia/f-medicamentos-patente/l-patentez/zestoretic-tabletas-14-pzas-de-20-mg-c-u/0750132440285,01600
45,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 18:05:34.535,comercial_mexicana,b9051352-7b1d-11e7-9a83-80e6500152aa,CDMX,20180515,0.0,19.285600662231445,-97.13999938964844,440.0,440.0,,Tlalpan,"http://www.superensucasa.com/ccm/doHome.action?key=Zestoretic-t-14-20-mg&subdep=Cardiovascular&dep=Cardiovascular&marca=ASTRAZENECA-ETICOS&succId=174&mov=1&subOpc=0&artEan=7501324402851&ver=detallearticulo&opcion=detarticulo&origen=artipasillo&padreId=152&path=,&pathPadre=0&jsp=PasilloPadre.jsp&pasId=1&noPagina=1&succFmt=100",14382
46,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 17:54:19.302,superama,ca7a6808-7afa-11e7-8dda-0242ac110005,Álvaro Obregón,20180515,0.0,19.339500427246094,-99.21929931640625,420.0,420.0,,Ciudad de México,https://www.superama.com.mx/catalogo/d-farmacia/f-medicamentos-patente/l-patentez/zestoretic-tabletas-14-pzas-de-20-mg-c-u/0750132440285,01780
